id,url,domain_expansion,visit_count,daily_visit_counts,weekly_visit_counts,autocomplete_triggers,should_recompute_derived_visit_counts,visit_count_score,status_code
15412,https://www.google.es/search?q=parking+can+robert+la+lol&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#sbfbu=1&pi=parking%20can%20robert%20la%20lol,,1,b'\x00\x00\x00\x00',,,0,0,200
15413,https://www.google.es/search?q=parking+can+robert+la+mola&client=safari&hl=es-es&sxsrf=AJOqlzWk87NtKeDgPpVNLA8LtfusVCwsEw%3A1676319658756&ei=qpvqY-_jLajc7_UP6s6gwAI&oq=parking+can+robert+la+lol&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwA0oECEEYAFAAWABgqQhoAXAAeACAAQCIAQCSAQCYAQDIAQjAAQE&sclient=mobile-gws-wiz-serp,,3,b'd\x00\x00\x00',,,0,100,200
15414,https://www.google.es/search?q=parking+can+robert+la+mola&client=safari&hl=es-es&sxsrf=AJOqlzWk87NtKeDgPpVNLA8LtfusVCwsEw%3A1676319658756&ei=qpvqY-_jLajc7_UP6s6gwAI&oq=parking+can+robert+la+lol&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwA0oECEEYAFAAWABgqQhoAXAAeACAAQCIAQCSAQCYAQDIAQjAAQE&sclient=mobile-gws-wiz-serp#imgrc=6aymARi4Bc1T2M,,1,b'\x00\x00\x00\x00',,,0,0,200
15415,https://www.telecinco.es/la-isla-de-las-tentaciones/directo/20230213/ultima-hora-programa-4-la-isla-de-las-tentaciones-hoy_19_08721394.html,,1,b'd\x00\x00\x00',,,0,100,200
15416,https://www.chaiindiancuisine.com/,chaiindiancuisine,1,b'd\x00\x00\x00',,,0,100,200
15417,https://www.chaiindiancuisine.com/sabadell/,chaiindiancuisine,1,b'd\x00\x00\x00',,,0,100,200
15418,https://www.chaiindiancuisine.com/sabadell/#,chaiindiancuisine,1,b'\x00\x00\x00\x00',,,0,0,200
15419,https://www.google.es/search?q=tortas+de+avena+y+huevo&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15420,https://www.todosacomer.net/recetas/dulces-postres/receta-facil-de-tortitas-de-avena,,1,b'd\x00\x00\x00',,,0,100,200
15421,https://www.pequerecetas.com/receta/tortitas-avena/,pequerecetas,5,b'}\x00\x00\x00',,,0,125,200
15422,https://www.pequerecetas.com/receta/tortitas-avena/#Tortitas_de_avena_en_copos,pequerecetas,1,b'\x00\x00\x00\x00',,,0,0,200
15423,https://www.hogarmania.com/cocina/recetas/tortitas-de-avena.html,hogarmania,4,b'd\x00\x00\x00',,,0,100,200
15424,https://www.hogarmania.com/cocina/recetas/arroces-cereales/porridge-gachas-avena-que-es-como-prepararlo.html,hogarmania,1,b'd\x00\x00\x00',,,0,100,200
15425,https://www.google.es/search?q=sitios+pra+cenar&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,3,b'd\x00\x00\x00',,,0,100,200
15426,https://www.google.es/search?q=sitios+pra+cenar&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#sbfbu=1&pi=sitios%20pra%20cenar,,1,b'\x00\x00\x00\x00',,,0,0,200
15427,https://www.google.es/search?q=sitios+pra+cenar+sabadell&client=safari&hl=es-es&sxsrf=AJOqlzXCtv7JzR9pceJCYv3sIaQytKoY0Q%3A1676386175707&ei=f5_rY_K3KcjisAfYiqLwBg&oq=sitios+pra+cenar+sabadell&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAMyBwgAEA0QgAQ6CggAEEcQ1gQQsAM6DQgAEEcQ1gQQyQMQsAM6CAgAEJIDELADOgcIABDJAxBDOgUIABCSAzoHCAAQgAQQCjoICAAQsQMQgwE6CQgAEBYQHhDxBDoGCAAQFhAeSgQIQRgAUK8IWKYSYOwUaAFwAHgAgAGdAYgBoAmSAQMwLjmYAQCgAQHIAQrAAQE&sclient=mobile-gws-wiz-serp,,2,b'd\x00\x00\x00',,,0,100,200
15428,https://www.google.es/search?client=safari&hl=es-es&sxsrf=AJOqlzU1If-pKF3Gx3GwVMLN3aBFvC6cZA:1676386182872&q=Restaurantes+Sabadell+baratos&sa=X&ved=2ahUKEwjit76XoZX9AhWP2KQKHQztCcAQ1QJ6BAhPEAE&biw=414&bih=796&dpr=2,,2,b'd\x00\x00\x00',,,0,100,200
15429,"https://www.google.es/search?client=safari&hl=es-es&sxsrf=AJOqlzU1If-pKF3Gx3GwVMLN3aBFvC6cZA:1676386182872&q=Restaurantes+Sabadell+baratos&sa=X&ved=2ahUKEwjit76XoZX9AhWP2KQKHQztCcAQ1QJ6BAhPEAE&biw=414&bih=796&dpr=2#trex=m_r:1,m_t:gwp,rc_q:Restaurantes%2520Sabadell%2520baratos,rc_ui:9,ru_gwp:0%252C6,ru_q:Restaurantes%2520Sabadell%2520baratos,trex_id:RnSUgd",,3,b'\x00\x00\x00\x00',,,0,0,200
15430,"https://www.google.es/search?client=safari&hl=es-es&sxsrf=AJOqlzU1If-pKF3Gx3GwVMLN3aBFvC6cZA:1676386182872&q=Restaurantes+Sabadell+baratos&sa=X&ved=2ahUKEwjit76XoZX9AhWP2KQKHQztCcAQ1QJ6BAhPEAE&biw=414&bih=796&dpr=2#trex=m_t:lcl_akp,rc_f:rln,rc_ludocids:15105998552115372895,ru_gwp:0%252C7,ru_lqi:Ch1SZXN0YXVyYW50ZXMgU2FiYWRlbGwgYmFyYXRvc0iHjs6n4KuAgAhaLRAAEAIYABgBIh1yZXN0YXVyYW50ZXMgc2FiYWRlbGwgYmFyYXRvcyoECAMQAJIBDWJhcl9hbmRfZ3JpbGyaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUnJNVjlUVEdOQkVBRaoBNRABGh8QASIb9VsPwgNYIP79bc9T4Qm03C9mWq9Ksbz9eX7sKhAiDHJlc3RhdXJhbnRlcygO,ru_phdesc:AvJYgrHPAnA,trex_id:WzI7Bf",,1,b'\x00\x00\x00\x00',,,0,0,200
15431,"https://www.google.es/search?client=safari&hl=es-es&sxsrf=AJOqlzU1If-pKF3Gx3GwVMLN3aBFvC6cZA:1676386182872&q=Restaurantes+Sabadell+baratos&sa=X&ved=2ahUKEwjit76XoZX9AhWP2KQKHQztCcAQ1QJ6BAhPEAE&biw=414&bih=796&dpr=2#trex=m_t:lcl_akp,rc_f:rln,rc_ludocids:15105998552115372895,ru_gwp:0%252C7,ru_lqi:Ch1SZXN0YXVyYW50ZXMgU2FiYWRlbGwgYmFyYXRvc0iHjs6n4KuAgAhaLRAAEAIYABgBIh1yZXN0YXVyYW50ZXMgc2FiYWRlbGwgYmFyYXRvcyoECAMQAJIBDWJhcl9hbmRfZ3JpbGyaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUnJNVjlUVEdOQkVBRaoBNRABGh8QASIb9VsPwgNYIP79bc9T4Qm03C9mWq9Ksbz9eX7sKhAiDHJlc3RhdXJhbnRlcygO,ru_phdesc:AvJYgrHPAnA,trex_id:WzI7Bf&lpg=cid:CgIgAQ%3D%3D",,1,b'\x00\x00\x00\x00',,,0,0,200
15432,"https://www.google.es/search?client=safari&hl=es-es&sxsrf=AJOqlzU1If-pKF3Gx3GwVMLN3aBFvC6cZA:1676386182872&q=Restaurantes+Sabadell+baratos&sa=X&ved=2ahUKEwjit76XoZX9AhWP2KQKHQztCcAQ1QJ6BAhPEAE&biw=414&bih=796&dpr=2#trex=m_t:lcl_akp,rc_f:rln,rc_ludocids:8733548715509402799,ru_gwp:0%252C7,ru_lqi:Ch1SZXN0YXVyYW50ZXMgU2FiYWRlbGwgYmFyYXRvc0js68Te6JWAgAhaLRAAEAIYABgBIh1yZXN0YXVyYW50ZXMgc2FiYWRlbGwgYmFyYXRvcyoECAMQAJIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkRha3A2TkdaQkVBRaoBNRABGh8QASIb9VsPwgNYIP79bc9T4Qm03C9mWq9Ksbz9eX7sKhAiDHJlc3RhdXJhbnRlcygO,ru_phdesc:hqN396EJ8ls,trex_id:eLXWCd",,1,b'\x00\x00\x00\x00',,,0,0,200
15433,https://www.google.es/search?q=carnaval+en+playa+de+aro&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15434,http://platjadaro.com/carnaval/,platjadaro,1,b'd\x00\x00\x00',,,0,100,200
15435,https://www.google.es/search?q=charco+azul+chulilla&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,3,b'\xa0\x00\x00\x00',,,0,160,200
15436,https://www.linkalicante.com/charco-azul-chulilla/#elementor-toc__heading-anchor-0,linkalicante,1,b'd\x00\x00\x00',,,0,100,200
15437,https://www.google.es/search?client=safari&hl=es-es&sxsrf=AJOqlzWuFWUk3SC5wWL-afGFUO49YhbV3g:1676389384559&q=Como+llegar+al+Charco+Azul+Chulilla&sa=X&ved=2ahUKEwiagZaOrZX9AhVbXaQEHVzfCjAQ1QJ6BAgqEAE&biw=414&bih=796&dpr=2,,2,b'd\x00\x00\x00',,,0,100,200
15438,https://www.google.es/search?client=safari&hl=es-es&sxsrf=AJOqlzWuFWUk3SC5wWL-afGFUO49YhbV3g:1676389384559&q=Como+llegar+al+Charco+Azul+Chulilla&sa=X&ved=2ahUKEwiagZaOrZX9AhVbXaQEHVzfCjAQ1QJ6BAgqEAE&biw=414&bih=796&dpr=2#tduds=!1m3!1m1!2s!4e2!1m6!1m2!1s0xd60954f361906e7:0x74f4ae1c5704f264!2sal%20Charco%20Azul%20Chulilla!2m2!1d-0.8916312999999999!2d39.6574217!2m0!3e0,,1,b'\x00\x00\x00\x00',,,0,0,200
15439,https://www.google.es/search?q=lkollo+sabadell&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15440,https://www.google.es/search?q=lkollo+sabadell&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#wptab=si:AEcPFx5jpOaz0i-pibnxThIHDmlA3HpgxHUymfZH__hhRVeP2RYRP27sf0hPqLTqSEOpFBWitWExTcPI_TGh2Y4Hny_0vCesy83PQgi1K5f5EVsAT6WD1zkRERTjn-yt4hhOs-RfwyYz,,1,b'\x00\x00\x00\x00',,,0,0,200
15441,https://www.google.es/search?q=lkollo+sabadell&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#wptab=si:AEcPFx5jpOaz0i-pibnxThIHDmlA3HpgxHUymfZH__hhRVeP2RYRP27sf0hPqLTqSEOpFBWitWExTcPI_TGh2Y4Hny_0vCesy83PQgi1K5f5EVsAT6WD1zkRERTjn-yt4hhOs-RfwyYz&lpg=cid:CgIgAQ%3D%3D,,1,b'\x00\x00\x00\x00',,,0,0,200
15442,https://www.google.es/search?q=lkollo+sabadell&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#lpg=cid:CgIgAQ%3D%3D&wptab=si:AEcPFx7847HPafTCGQoZoRwJPmCpuOIej51dh7tJmlajlKYBXMQkAXeK4AV8szP6m78egUFe1mWkidGGTwbtcm9cLeW4dCCp3TH2K_c8JAM1HaMeTBvJDiReWFt00solKHn3oYGhriLg,,1,b'\x00\x00\x00\x00',,,0,0,200
15443,https://www.google.es/search?q=lkollo+sabadell&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#lpg=cid:CgIgAQ%3D%3D&wptab=si:AEcPFx7eHRJU0tWbjC5cc2C2rVygfPuoetC2JDc0IDqLp89f-FC7Y0NWI-OoMygjRDK8g9Soj9egGA8zW9DXtASXlP9qqnvlhJ3yZHKDIlEPuqjsy2neAzA%3D,,2,b'<\x00\x00\x00',,,0,60,200
15444,"https://www.googleadservices.com/pagead/aclk?sa=L&ai=CP5bS-uHrY5nVJuO_mLAPye2o-APk9P_xbpDQxKGzEWQQASAAYNXd04LcCIIBF2NhLXB1Yi02MjE5ODExNzQ3MDQ5MzcxoAHT_PbVA6kC7-3G4tn-sT6oAwSqBLYBT9ASVqiSVM6KyYNQGvT-nswrkFpArTIde6mSm0XwYU0jVwiuO7TeYf5Nyg4DQ1iSWjg-WfC_wY4KBrqyHu3CSa0dwbda7fKa1NzxObp-eAtPCV9MpdcrUVoHiyxCSkIafAABfby7fzNlngDKRagpNRp4uCC-9yi-uNou1ffe7O7-XGds9u1Vt-g1UwVplfwhooZs5m0gfrTG6diF2LkhHRS3TXrC_4NqjPygaxfnRvfGTughu0uIBf26zbdCkgUKCBNoAXi00YHaAaAGGtIGDxCv89G0ARjIy6_S8AYoB9gGAoAH9-nsyAGIBwGQBwKYBwKoB4KqsQKoB4QIqAeo0huoB7YHqAeMzRuoB7HcG6gHpJqxAqgHkZ-xAqgH5pqxAqgH9JmxAqgHsJuxAqgH36GxAqgHpqqxAqgHgcYbqAerxRuoB-adsQKoB8ifsQKoB7ehsQKoB9yisQKwCAy4CAHSCBoIgICAkAQQAhhaMgSghIACOgjP0ICAgIDECLEJWsCg3cgHZwPICQC6C1oIAhAFGBYgCCgBMANABUgAWANgAGgAcAGIAQCYAQGiAS0KBAgAIAPQAQGIAgKQAgKoAgWyAhIIAxABGgwI-6mwmQYQt7y-lAPAAgLQAgGoAQHYAQGAAgGIAgXQCxK4DAHSDAQIARABmg0BErgThwSwFALAFYGAgEDQFQHYFQGYFgHiFgIIAYAXAYoXCggDGAEoATABOAGgFwGpF8jeZMnbHzGEuhcCEAE&num=1&cid=CAESD-D2-HB87XPYctqKZv5XUg&sig=AOD64_1UlyJN9A5rdgfPK15wB5dUEp1eUA&adurl=https://www.google.com/search%3Fq%3DNike%2BUnite%2BParc%2BVall%26ludocid%3D6207049300654016130%26ibp%3Dgwp%3B0,7&ms=zo-X9mQy85QL9J0hO4C6-EktPeWOK9b-0B6-OobYWAaKgcntDcz6NqAXxIZoT84u0KbVDf0Br_HHL9Vsu4eTTMYgPLeqmcGzyaWzHu_sBY6rJ-NJGRMOR2Rfk9LQTBmBFM04F3oidHRg2Fx8cCpzHplz4aKQYwj7vyudb_14RlUMivwh-XcKnyfAr8TcUNNim_kV_r86VsIZ0gQmXnTn4fb2tzy5l-ffgwvnkcC9DX5-tu-tMn5OPB4EDq9niL1Xd8oS8q8touBOt3u5w9tRAV85PujhvX8-xH568tcxxYDCgmxpNUnTK0MCudv5sdsPQ6QJ41tbNRlAkPXYyIQxJg&nb=9&nx=413&ny=124&dim=414x376",googleadservices,1,b'd\x00\x00\x00',,,0,100,200
15445,"https://www.google.com/search?q=Nike+Unite+Parc+Vall&ludocid=6207049300654016130&ibp=gwp;0,7",google,3,b'd\x00\x00\x00',,,0,100,200
15446,"https://www.google.com/search?q=Nike+Unite+Parc+Vall&ludocid=6207049300654016130&ibp=gwp;0,7#lpg=cid:CgIgAQ%3D%3D",google,1,b'\x00\x00\x00\x00',,,0,0,200
15447,https://www.google.es/search?q=ravioli+de+pekotino&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,3,b'd\x00\x00\x00',,,0,100,200
15448,https://www.google.es/search?q=ravioli+de+pekotino&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#sbfbu=1&pi=ravioli%20de%20pekotino,,1,b'\x00\x00\x00\x00',,,0,0,200
15449,https://www.google.es/search?q=ravioli+napolitana&client=safari&hl=es-es&sxsrf=AJOqlzWqqB-NjuGpOzL0dDLYv-zGOQWGhA%3A1676407042580&ei=AvHrY8_rIuidkdUPusO4gAo&oq=ravioli+napo&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIFCAAQgAQyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBOgoIABBHENYEELADOgcIIRCgARAKOgkIABAWEB4Q8QQ6BggAEBYQHjoECCMQJzoKCAAQgAQQChDLAToKCAAQgAQQFBCHAjoHCAAQgAQQCjoICAAQ4wQQ6QQ6EAgAEIAEEBQQhwIQsQMQgwE6BwgjEOoCECc6CwgAEIAEELEDEIMBOgsILhCABBCxAxCDAToFCC4QgAQ6CAguEIAEELEDOhEILhCABBCxAxCDARDHARDRAzoICAAQgAQQsQM6BAguEEM6BwguELEDEEM6CwguEIAEEMcBEK8BOggILhCxAxCABDoKCC4QsQMQgAQQCjoECAAQQzoPCC4QgAQQFBCHAhCxAxAKOg0ILhAUEIcCELEDEIAEOg0ILhCABBAUEIcCELEDOgsIABCABBDJAxDLAToICC4QgAQQywFKBAhBGABQoghYjusCYMHxAmgUcAB4AYABzwGIAfslkgEGMC4zMC4ymAEAoAEBsAEPyAEIwAEB&sclient=mobile-gws-wiz-serp,,3,b'd\x00\x00\x00',,,0,100,200
15450,https://www.google.es/search?q=ravioli+napolitana&client=safari&hl=es-es&sxsrf=AJOqlzWqqB-NjuGpOzL0dDLYv-zGOQWGhA%3A1676407042580&ei=AvHrY8_rIuidkdUPusO4gAo&oq=ravioli+napo&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIFCAAQgAQyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBOgoIABBHENYEELADOgcIIRCgARAKOgkIABAWEB4Q8QQ6BggAEBYQHjoECCMQJzoKCAAQgAQQChDLAToKCAAQgAQQFBCHAjoHCAAQgAQQCjoICAAQ4wQQ6QQ6EAgAEIAEEBQQhwIQsQMQgwE6BwgjEOoCECc6CwgAEIAEELEDEIMBOgsILhCABBCxAxCDAToFCC4QgAQ6CAguEIAEELEDOhEILhCABBCxAxCDARDHARDRAzoICAAQgAQQsQM6BAguEEM6BwguELEDEEM6CwguEIAEEMcBEK8BOggILhCxAxCABDoKCC4QsQMQgAQQCjoECAAQQzoPCC4QgAQQFBCHAhCxAxAKOg0ILhAUEIcCELEDEIAEOg0ILhCABBAUEIcCELEDOgsIABCABBDJAxDLAToICC4QgAQQywFKBAhBGABQoghYjusCYMHxAmgUcAB4AYABzwGIAfslkgEGMC4zMC4ymAEAoAEBsAEPyAEIwAEB&sclient=mobile-gws-wiz-serp#sbfbu=1&pi=ravioli%20napolitana,,1,b'\x00\x00\x00\x00',,,0,0,200
15451,https://www.google.es/search?q=ravioli+alla+panna&client=safari&hl=es-es&sxsrf=AJOqlzXYMs4CFuDrj_cyO7FYcFui01cRAw%3A1676407118754&ei=TvHrY9H7LPaRkdUPvNiBiA0&oq=ravioli+alla&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIFCAAQgAQyBQgAEIAEMgUILhCABDIFCAAQgAQyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyBQgAEIAEOgoIABBHENYEELADOgQIIxAnOgoIABCABBAKEMsBOgsIABAWEB4Q8QQQCjoLCC4QgAQQxwEQrwE6CwgAEIAEEMkDEMsBOggILhCABBDLAToQCAAQgAQQFBCHAhCxAxCDAToKCAAQgAQQFBCHAkoECEEYAFCWB1jPImDaKGgBcAB4AIABoAGIAaUPkgEEMC4xNJgBAKABAcgBCMABAQ&sclient=mobile-gws-wiz-serp,,4,b'\xc8\x00\x00\x00d\x00\x00\x00',,,0,300,0
15452,https://www.google.es/search?q=berska&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15453,https://www.bershka.com/es/mujer/rebajas-en-ropa-de-mujer-c1010466057.html,bershka,7,b'd\x00\x00\x00',,,0,100,200
15454,https://www.bershka.com/es/mujer/rebajas-en-ropa-de-mujer-c1010466057.html?news=1,bershka,5,b'\x00\x00\x00\x00',,,0,0,200
15455,https://www.bershka.com/es/q/so%C3%B1%C3%A9,bershka,5,b'\x00\x00\x00\x00',,,0,0,200
15456,https://www.bershka.com/es/q/snow,bershka,2,b'\x00\x00\x00\x00',,,0,0,200
15457,https://www.bershka.com/es/h-woman.html,bershka,8,b'\x00\x00\x00\x00',,,0,0,200
15458,https://www.bershka.com/es/mujer/rebajas-c1010619760.html,bershka,6,b'\x00\x00\x00\x00',,,0,0,200
15459,https://www.bershka.com/es/botines-plataforma-xl-con-el%C3%A1sticos-c0p128351205.html?colorId=040,bershka,2,b'\x00\x00\x00\x00',,,0,0,200
15460,https://www.bershka.com/es/wish-list.html,bershka,2,b'\x00\x00\x00\x00',,,0,0,200
15461,https://www.bershka.com/es/q/nieve,bershka,2,b'\x00\x00\x00\x00',,,0,0,200
15462,https://www.google.es/search?q=farmacia+can+deu&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15463,https://www.google.es/search?q=farmacia+can+deu&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#wptab=si:AEcPFx4O1rpuK0YZ8SdI9091mD5yB2HxMDiKGkM_84Lxae1RAKbkZ3wUst1MVSgpK-URHYI2GUO99XX0y5ulJubTY9SYRf7L2rYb_p3Rk-EJlsyxstvimRFq_Sk0CVKfewI3Q2iSDglvFhV6KDKcUURdQVVdI3DyFQ%3D%3D,,1,b'\x00\x00\x00\x00',,,0,0,200
15464,https://www.google.es/search?q=farmacia+can+deu&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#wptab=si:AEcPFx4O1rpuK0YZ8SdI9091mD5yB2HxMDiKGkM_84Lxae1RAKbkZ3wUst1MVSgpK-URHYI2GUO99XX0y5ulJubTY9SYRf7L2rYb_p3Rk-EJlsyxstvimRFq_Sk0CVKfewI3Q2iSDglvFhV6KDKcUURdQVVdI3DyFQ%3D%3D&lpg=cid:CgIgAQ%3D%3D,,1,b'\x00\x00\x00\x00',,,0,0,200
15465,https://www.google.es/search?q=farmacia+can+deu&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari#lpg=cid:CgIgAQ%3D%3D&wptab=si:AEcPFx4IkMgAgMJkMTLSH7WR6YtBj6EFtw5Le3AcsuhiKcMgwgQvfWMq-WcgPpPCdcLg7vjCtR1f4gpMCvVJD_pkIvA-GqaTUeJ_0MLxiMLK29333x_9Wj8028w2hM-LzpEuDxPyuFk1,,1,b'\x00\x00\x00\x00',,,0,0,200
15466,https://www.google.es/search?q=seat+leon+azul&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15467,https://www.milanuncios.com/seat-de-segunda-mano/leon-azul.htm,milanuncios,2,b'}\x00\x00\x00',,,0,125,200
15468,https://www.milanuncios.com/coches-de-segunda-mano/seat-leon-472117493.htm,milanuncios,1,b'\x00\x00\x00\x00',,,0,0,200
15469,https://coches.trovit.es/coches/seat-leon-azul,,1,b'd\x00\x00\x00',,,0,100,200
15470,https://www.google.es/search?q=kilometro+cero&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15471,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiLz8bpuJj9AhUE4ncKHcW9CXgYABABGgJlZg&ae=2&ohost=www.google.es&cid=CAESaOD2sZXZENrfd2hSsdZJukSsVarqdDbqXxGFaovOH4DmBQo14alyVJ3vlDuFti86coHNKXU4QtqnVVv08nd4wSB3DC-quvXjI5C-Lged6cE0JfdVrTMOpbfjeY3OrJ4aUWHmJd2OuR1G&sig=AOD64_1FCNs1db5U_zz_KGYwd1J0X6369Q&q&adurl&ved=2ahUKEwiIkLrpuJj9AhWGO-wKHZhuBdQQ0Qx6BAgHEAE&nis=2&dct=1,googleadservices,1,b'd\x00\x00\x00',,,0,100,200
15472,https://www.clicars.com/?campaignid=VNSHRKM0SPA&adgroupid=Genkm0Broad&kwd=automoviles%20km%200&creative=DynamicAdsv2&source_campaign=CPA&gclid=Cj0KCQiAorKfBhC0ARIsAHDzsltqW_i7vLwGiJ0IMWzgBIMvqdEuJvY2AEuznVtwxrXlo-A8qHbb7TEaAgU7EALw_wcB,clicars,1,b'd\x00\x00\x00',,,0,100,200
15473,https://www.clicars.com/coches-segunda-mano-ocasion,clicars,1,b'd\x00\x00\x00',,,0,100,200
15474,https://www.clicars.com/coches-segunda-mano-ocasion?order=price.asc,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15475,https://www.clicars.com/coches-segunda-mano-ocasion?order=price.asc&mileageMax=170000,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15476,https://www.clicars.com/coches-segunda-mano-ocasion?order=price.asc&mileageMax=170000&yearMin=2019,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15477,https://www.clicars.com/coches-segunda-mano-ocasion?order=price.asc&mileageMax=60000&yearMin=2019,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15478,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-rio-1-0-t-gdi-74kw-100cv-concept-100-compacto-manual-2020-57602?ts=1676495662215,clicars,4,b'd\x00\x00\x00d\x00\x00\x00',,,0,200,200
15479,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-rio-1-0-t-gdi-74kw-100cv-concept-100-compacto-manual-2020-57602?ts=1676495662215#&gid=1&pid=3,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15480,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-rio-1-0-t-gdi-74kw-100cv-concept-100-compacto-manual-2020-57602?ts=1676495662215#&gid=1&pid=4,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15481,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-rio-1-0-t-gdi-74kw-100cv-concept-100-compacto-manual-2020-57602?ts=1676495662215#&gid=1&pid=5,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15482,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-rio-1-0-t-gdi-74kw-100cv-concept-100-compacto-manual-2020-57602?ts=1676495662215#&gid=1&pid=7,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15483,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-rio-1-0-t-gdi-74kw-100cv-concept-100-compacto-manual-2020-57602?ts=1676495662215#&gid=1&pid=8,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15484,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-rio-1-0-t-gdi-74kw-100cv-concept-100-compacto-manual-2020-57602?ts=1676495662215#&gid=1&pid=10,clicars,1,b'\x00\x00\x00\x00',,,0,0,200
15485,https://www.google.es/search?q=c%C3%B3mo+se+dice+lega%C3%B1as+o+laga%C3%B1as&ie=UTF-8&oe=UTF-8&hl=es-es&client=safari,,2,b'd\x00\x00\x00',,,0,100,200
15486,https://g.co/kgs/iT79Gn,,1,b'd\x00\x00\x00',,,0,100,200
15487,"https://consent.google.it/m?continue=https://www.google.it/search%3Fclient%3Dsafari%26hl%3Dit-it%26q%3DPanperfocaccia%26ludocid%3D10393736853472918512%26gsas%3D1%26client%3Dsafari%26ibp%3Dgwp%3B0,7%26lsig%3DAB86z5XZIz2dwlQkZZHPa2GZ96NJ%26kgs%3De52881c63103a8f6%26shndl%3D-1%26shem%3Dlssle%26source%3Dsh/x/kp/local/3&gl=ES&m=1&pc=srp&uxe=none&hl=it&src=1",,2,b'd\x00\x00\x00',,,0,100,200
